Freq.	V(n001)-V(n002)	I(D1)
1.59587914723672e+01	(-5.92726430852481e+01dB,-1.08113776456450e-04°)	(-8.00949629205516e+01dB,1.18849409818499e-06°)
1.59955802861465e+01	(-5.92726430852481e+01dB,-1.08363004450680e-04°)	(-8.00949629205516e+01dB,1.19123386003964e-06°)
1.60324539069002e+01	(-5.92726430852482e+01dB,-1.08612806974774e-04°)	(-8.00949629205516e+01dB,1.19397993769409e-06°)
1.60694125301286e+01	(-5.92726430852483e+01dB,-1.08863185353162e-04°)	(-8.00949629205516e+01dB,1.19673234570578e-06°)
1.61064563517825e+01	(-5.92726430852485e+01dB,-1.09114140913318e-04°)	(-8.00949629205516e+01dB,1.19949109867963e-06°)
1.61435855682647e+01	(-5.92726430852486e+01dB,-1.09365674985787e-04°)	(-8.00949629205516e+01dB,1.20225621123589e-06°)
1.61808003764305e+01	(-5.92726430852487e+01dB,-1.09617788904182e-04°)	(-8.00949629205516e+01dB,1.20502769803001e-06°)
1.62181009735891e+01	(-5.92726430852487e+01dB,-1.09870484005178e-04°)	(-8.00949629205516e+01dB,1.20780557376341e-06°)
1.62554875575047e+01	(-5.92726430852487e+01dB,-1.10123761628541e-04°)	(-8.00949629205516e+01dB,1.21058985316658e-06°)
1.62929603263970e+01	(-5.92726430852487e+01dB,-1.10377623117127e-04°)	(-8.00949629205516e+01dB,1.21338055099302e-06°)
1.63305194789432e+01	(-5.92726430852490e+01dB,-1.10632069816887e-04°)	(-8.00949629205516e+01dB,1.21617768204061e-06°)
1.63681652142779e+01	(-5.92726430852490e+01dB,-1.10887103076864e-04°)	(-8.00949629205516e+01dB,1.21898126114250e-06°)
1.64058977319952e+01	(-5.92726430852491e+01dB,-1.11142724249224e-04°)	(-8.00949629205516e+01dB,1.22179130316088e-06°)
1.64437172321491e+01	(-5.92726430852492e+01dB,-1.11398934689242e-04°)	(-8.00949629205516e+01dB,1.22460782299935e-06°)
1.64816239152549e+01	(-5.92726430852494e+01dB,-1.11655735755330e-04°)	(-8.00949629205516e+01dB,1.22743083557679e-06°)
1.65196179822900e+01	(-5.92726430852494e+01dB,-1.11913128809004e-04°)	(-8.00949629205516e+01dB,1.23026035588254e-06°)
1.65576996346951e+01	(-5.92726430852494e+01dB,-1.12171115214950e-04°)	(-8.00949629205516e+01dB,1.23309639890135e-06°)
1.65958690743754e+01	(-5.92726430852496e+01dB,-1.12429696340986e-04°)	(-8.00949629205516e+01dB,1.23593897967003e-06°)
1.66341265037015e+01	(-5.92726430852496e+01dB,-1.12688873558074e-04°)	(-8.00949629205516e+01dB,1.23878811327137e-06°)
1.66724721255104e+01	(-5.92726430852496e+01dB,-1.12948648240357e-04°)	(-8.00949629205516e+01dB,1.24164381479731e-06°)
1.67109061431069e+01	(-5.92726430852499e+01dB,-1.13209021765128e-04°)	(-8.00949629205516e+01dB,1.24450609939800e-06°)
1.67494287602642e+01	(-5.92726430852498e+01dB,-1.13469995512860e-04°)	(-8.00949629205516e+01dB,1.24737498224964e-06°)
1.67880401812254e+01	(-5.92726430852500e+01dB,-1.13731570867213e-04°)	(-8.00949629205516e+01dB,1.25025047855752e-06°)
1.68267406107045e+01	(-5.92726430852500e+01dB,-1.13993749215034e-04°)	(-8.00949629205516e+01dB,1.25313260356676e-06°)
1.68655302538872e+01	(-5.92726430852502e+01dB,-1.14256531946369e-04°)	(-8.00949629205516e+01dB,1.25602137255921e-06°)
1.69044093164324e+01	(-5.92726430852504e+01dB,-1.14519920454461e-04°)	(-8.00949629205516e+01dB,1.25891680085351e-06°)
1.69433780044731e+01	(-5.92726430852503e+01dB,-1.14783916135769e-04°)	(-8.00949629205516e+01dB,1.26181890380045e-06°)
1.69824365246172e+01	(-5.92726430852503e+01dB,-1.15048520389971e-04°)	(-8.00949629205516e+01dB,1.26472769678757e-06°)
1.70215850839493e+01	(-5.92726430852507e+01dB,-1.15313734619984e-04°)	(-8.00949629205516e+01dB,1.26764319522845e-06°)
1.70608238900310e+01	(-5.92726430852505e+01dB,-1.15579560231929e-04°)	(-8.00949629205516e+01dB,1.27056541459489e-06°)
1.71001531509027e+01	(-5.92726430852508e+01dB,-1.15845998635206e-04°)	(-8.00949629205516e+01dB,1.27349437036477e-06°)
1.71395730750840e+01	(-5.92726430852507e+01dB,-1.16113051242428e-04°)	(-8.00949629205516e+01dB,1.27643007808341e-06°)
1.71790838715757e+01	(-5.92726430852509e+01dB,-1.16380719469497e-04°)	(-8.00949629205516e+01dB,1.27937255329916e-06°)
1.72186857498599e+01	(-5.92726430852510e+01dB,-1.16649004735548e-04°)	(-8.00949629205516e+01dB,1.28232181162624e-06°)
1.72583789199018e+01	(-5.92726430852510e+01dB,-1.16917908463011e-04°)	(-8.00949629205516e+01dB,1.28527786869571e-06°)
1.72981635921508e+01	(-5.92726430852511e+01dB,-1.17187432077588e-04°)	(-8.00949629205516e+01dB,1.28824074017846e-06°)
1.73380399775412e+01	(-5.92726430852514e+01dB,-1.17457577008268e-04°)	(-8.00949629205516e+01dB,1.29121044178212e-06°)
1.73780082874935e+01	(-5.92726430852514e+01dB,-1.17728344687324e-04°)	(-8.00949629205516e+01dB,1.29418698926030e-06°)
1.74180687339159e+01	(-5.92726430852514e+01dB,-1.17999736550340e-04°)	(-8.00949629205516e+01dB,1.29717039839107e-06°)
1.74582215292048e+01	(-5.92726430852514e+01dB,-1.18271754036216e-04°)	(-8.00949629205516e+01dB,1.30016068498929e-06°)
1.74984668862463e+01	(-5.92726430852516e+01dB,-1.18544398587164e-04°)	(-8.00949629205516e+01dB,1.30315786490351e-06°)
1.75388050184174e+01	(-5.92726430852518e+01dB,-1.18817671648708e-04°)	(-8.00949629205516e+01dB,1.30616195403434e-06°)
1.75792361395867e+01	(-5.92726430852519e+01dB,-1.19091574669716e-04°)	(-8.00949629205516e+01dB,1.30917296830997e-06°)
1.76197604641161e+01	(-5.92726430852519e+01dB,-1.19366109102398e-04°)	(-8.00949629205516e+01dB,1.31219092368921e-06°)
1.76603782068614e+01	(-5.92726430852519e+01dB,-1.19641276402314e-04°)	(-8.00949629205516e+01dB,1.31521583616918e-06°)
1.77010895831740e+01	(-5.92726430852520e+01dB,-1.19917078028362e-04°)	(-8.00949629205516e+01dB,1.31824772179751e-06°)
1.77418948089014e+01	(-5.92726430852523e+01dB,-1.20193515442825e-04°)	(-8.00949629205516e+01dB,1.32128659664024e-06°)
1.77827941003890e+01	(-5.92726430852523e+01dB,-1.20470590111338e-04°)	(-8.00949629205516e+01dB,1.32433247681699e-06°)
1.78237876744807e+01	(-5.92726430852523e+01dB,-1.20748303502927e-04°)	(-8.00949629205516e+01dB,1.32738537847037e-06°)
1.78648757485203e+01	(-5.92726430852526e+01dB,-1.21026657090006e-04°)	(-8.00949629205516e+01dB,1.33044531778587e-06°)
1.79060585403527e+01	(-5.92726430852526e+01dB,-1.21305652348369e-04°)	(-8.00949629205516e+01dB,1.33351231099339e-06°)
1.79473362683250e+01	(-5.92726430852527e+01dB,-1.21585290757229e-04°)	(-8.00949629205516e+01dB,1.33658637434732e-06°)
1.79887091512876e+01	(-5.92726430852527e+01dB,-1.21865573799192e-04°)	(-8.00949629205516e+01dB,1.33966752415417e-06°)
1.80301774085954e+01	(-5.92726430852530e+01dB,-1.22146502960298e-04°)	(-8.00949629205516e+01dB,1.34275577674184e-06°)
1.80717412601090e+01	(-5.92726430852530e+01dB,-1.22428079730004e-04°)	(-8.00949629205516e+01dB,1.34585114848574e-06°)
1.81134009261958e+01	(-5.92726430852531e+01dB,-1.22710305601202e-04°)	(-8.00949629205516e+01dB,1.34895365579956e-06°)
1.81551566277311e+01	(-5.92726430852532e+01dB,-1.22993182070219e-04°)	(-8.00949629205516e+01dB,1.35206331513833e-06°)
1.81970085860996e+01	(-5.92726430852533e+01dB,-1.23276710636851e-04°)	(-8.00949629205516e+01dB,1.35518014297242e-06°)
1.82389570231961e+01	(-5.92726430852534e+01dB,-1.23560892804327e-04°)	(-8.00949629205516e+01dB,1.35830415584110e-06°)
1.82810021614272e+01	(-5.92726430852534e+01dB,-1.23845730079360e-04°)	(-8.00949629205516e+01dB,1.36143537030049e-06°)
1.83231442237119e+01	(-5.92726430852537e+01dB,-1.24131223972124e-04°)	(-8.00949629205516e+01dB,1.36457380295573e-06°)
1.83653834334832e+01	(-5.92726430852538e+01dB,-1.24417375996282e-04°)	(-8.00949629205516e+01dB,1.36771947044412e-06°)
1.84077200146893e+01	(-5.92726430852538e+01dB,-1.24704187668975e-04°)	(-8.00949629205516e+01dB,1.37087238945196e-06°)
1.84501541917945e+01	(-5.92726430852539e+01dB,-1.24991660510863e-04°)	(-8.00949629205516e+01dB,1.37403257668240e-06°)
1.84926861897805e+01	(-5.92726430852541e+01dB,-1.25279796046091e-04°)	(-8.00949629205516e+01dB,1.37720004889986e-06°)
1.85353162341478e+01	(-5.92726430852542e+01dB,-1.25568595802329e-04°)	(-8.00949629205516e+01dB,1.38037482289326e-06°)
1.85780445509167e+01	(-5.92726430852543e+01dB,-1.25858061310759e-04°)	(-8.00949629205516e+01dB,1.38355691549594e-06°)
1.86208713666284e+01	(-5.92726430852544e+01dB,-1.26148194106100e-04°)	(-8.00949629205516e+01dB,1.38674634358258e-06°)
1.86637969083464e+01	(-5.92726430852545e+01dB,-1.26438995726612e-04°)	(-8.00949629205516e+01dB,1.38994312405697e-06°)
1.87068214036577e+01	(-5.92726430852545e+01dB,-1.26730467714090e-04°)	(-8.00949629205516e+01dB,1.39314727387344e-06°)
1.87499450806739e+01	(-5.92726430852547e+01dB,-1.27022611613895e-04°)	(-8.00949629205516e+01dB,1.39635881001542e-06°)
1.87931681680324e+01	(-5.92726430852548e+01dB,-1.27315428974938e-04°)	(-8.00949629205516e+01dB,1.39957774951841e-06°)
1.88364908948977e+01	(-5.92726430852548e+01dB,-1.27608921349714e-04°)	(-8.00949629205516e+01dB,1.40280410943934e-06°)
1.88799134909627e+01	(-5.92726430852550e+01dB,-1.27903090294289e-04°)	(-8.00949629205516e+01dB,1.40603790688571e-06°)
1.89234361864495e+01	(-5.92726430852552e+01dB,-1.28197937368320e-04°)	(-8.00949629205516e+01dB,1.40927915900329e-06°)
1.89670592121112e+01	(-5.92726430852553e+01dB,-1.28493464135044e-04°)	(-8.00949629205516e+01dB,1.41252788298839e-06°)
1.90107827992327e+01	(-5.92726430852552e+01dB,-1.28789672161325e-04°)	(-8.00949629205516e+01dB,1.41578409605264e-06°)
1.90546071796322e+01	(-5.92726430852556e+01dB,-1.29086563017637e-04°)	(-8.00949629205516e+01dB,1.41904781545516e-06°)
1.90985325856621e+01	(-5.92726430852556e+01dB,-1.29384138278047e-04°)	(-8.00949629205516e+01dB,1.42231905851324e-06°)
1.91425592502106e+01	(-5.92726430852557e+01dB,-1.29682399520279e-04°)	(-8.00949629205516e+01dB,1.42559784257023e-06°)
1.91866874067026e+01	(-5.92726430852558e+01dB,-1.29981348325686e-04°)	(-8.00949629205516e+01dB,1.42888418499858e-06°)
1.92309172891013e+01	(-5.92726430852558e+01dB,-1.30280986279259e-04°)	(-8.00949629205516e+01dB,1.43217810323352e-06°)
1.92752491319091e+01	(-5.92726430852559e+01dB,-1.30581314969658e-04°)	(-8.00949629205516e+01dB,1.43547961472713e-06°)
1.93196831701689e+01	(-5.92726430852562e+01dB,-1.30882335989186e-04°)	(-8.00949629205516e+01dB,1.43878873699890e-06°)
1.93642196394658e+01	(-5.92726430852562e+01dB,-1.31184050933833e-04°)	(-8.00949629205516e+01dB,1.44210548757747e-06°)
1.94088587759275e+01	(-5.92726430852564e+01dB,-1.31486461403256e-04°)	(-8.00949629205516e+01dB,1.44542988406351e-06°)
1.94536008162263e+01	(-5.92726430852565e+01dB,-1.31789569000812e-04°)	(-8.00949629205516e+01dB,1.44876194406683e-06°)
1.94984459975802e+01	(-5.92726430852567e+01dB,-1.32093375333544e-04°)	(-8.00949629205516e+01dB,1.45210168526620e-06°)
1.95433945577536e+01	(-5.92726430852567e+01dB,-1.32397882012198e-04°)	(-8.00949629205516e+01dB,1.45544912536334e-06°)
1.95884467350596e+01	(-5.92726430852570e+01dB,-1.32703090651245e-04°)	(-8.00949629205516e+01dB,1.45880428210900e-06°)
1.96336027683602e+01	(-5.92726430852570e+01dB,-1.33009002868866e-04°)	(-8.00949629205516e+01dB,1.46216717328913e-06°)
1.96788628970681e+01	(-5.92726430852571e+01dB,-1.33315620286981e-04°)	(-8.00949629205516e+01dB,1.46553781673411e-06°)
1.97242273611482e+01	(-5.92726430852571e+01dB,-1.33622944531243e-04°)	(-8.00949629205516e+01dB,1.46891623031261e-06°)
1.97696964011183e+01	(-5.92726430852574e+01dB,-1.33930977231058e-04°)	(-8.00949629205516e+01dB,1.47230243194079e-06°)
1.98152702580507e+01	(-5.92726430852575e+01dB,-1.34239720019579e-04°)	(-8.00949629205516e+01dB,1.47569643956846e-06°)
1.98609491735734e+01	(-5.92726430852576e+01dB,-1.34549174533734e-04°)	(-8.00949629205516e+01dB,1.47909827119450e-06°)
1.99067333898715e+01	(-5.92726430852576e+01dB,-1.34859342414218e-04°)	(-8.00949629205516e+01dB,1.48250794484838e-06°)
1.99526231496885e+01	(-5.92726430852577e+01dB,-1.35170225305509e-04°)	(-8.00949629205516e+01dB,1.48592547861777e-06°)
1.99986186963271e+01	(-5.92726430852580e+01dB,-1.35481824855879e-04°)	(-8.00949629205516e+01dB,1.48935089060874e-06°)
2.00447202736513e+01	(-5.92726430852581e+01dB,-1.35794142717402e-04°)	(-8.00949629205516e+01dB,1.49278419899167e-06°)
2.00909281260870e+01	(-5.92726430852581e+01dB,-1.36107180545945e-04°)	(-8.00949629205516e+01dB,1.49622542197371e-06°)
2.01372424986236e+01	(-5.92726430852583e+01dB,-1.36420940001215e-04°)	(-8.00949629205516e+01dB,1.49967457778649e-06°)
2.01836636368153e+01	(-5.92726430852584e+01dB,-1.36735422746729e-04°)	(-8.00949629205516e+01dB,1.50313168472599e-06°)
2.02301917867824e+01	(-5.92726430852585e+01dB,-1.37050630449840e-04°)	(-8.00949629205516e+01dB,1.50659676112189e-06°)
2.02768271952125e+01	(-5.92726430852587e+01dB,-1.37366564781753e-04°)	(-8.00949629205516e+01dB,1.51006982534366e-06°)
2.03235701093619e+01	(-5.92726430852587e+01dB,-1.37683227417517e-04°)	(-8.00949629205516e+01dB,1.51355089580367e-06°)
2.03704207770568e+01	(-5.92726430852589e+01dB,-1.38000620036045e-04°)	(-8.00949629205516e+01dB,1.51703999096330e-06°)
2.04173794466950e+01	(-5.92726430852589e+01dB,-1.38318744320122e-04°)	(-8.00949629205516e+01dB,1.52053712931763e-06°)
2.04644463672464e+01	(-5.92726430852591e+01dB,-1.38637601956415e-04°)	(-8.00949629205516e+01dB,1.52404232940769e-06°)
2.05116217882553e+01	(-5.92726430852594e+01dB,-1.38957194635475e-04°)	(-8.00949629205516e+01dB,1.52755560981736e-06°)
2.05589059598411e+01	(-5.92726430852595e+01dB,-1.39277524051744e-04°)	(-8.00949629205516e+01dB,1.53107698917345e-06°)
2.06062991326997e+01	(-5.92726430852597e+01dB,-1.39598591903582e-04°)	(-8.00949629205516e+01dB,1.53460648615174e-06°)
2.06538015581049e+01	(-5.92726430852597e+01dB,-1.39920399893258e-04°)	(-8.00949629205516e+01dB,1.53814411945561e-06°)
2.07014134879101e+01	(-5.92726430852599e+01dB,-1.40242949726966e-04°)	(-8.00949629205516e+01dB,1.54168990784969e-06°)
2.07491351745487e+01	(-5.92726430852600e+01dB,-1.40566243114830e-04°)	(-8.00949629205516e+01dB,1.54524387013229e-06°)
2.07969668710366e+01	(-5.92726430852601e+01dB,-1.40890281770927e-04°)	(-8.00949629205516e+01dB,1.54880602513849e-06°)
2.08449088309725e+01	(-5.92726430852603e+01dB,-1.41215067413269e-04°)	(-8.00949629205516e+01dB,1.55237639176158e-06°)
2.08929613085400e+01	(-5.92726430852604e+01dB,-1.41540601763843e-04°)	(-8.00949629205516e+01dB,1.55595498892853e-06°)
2.09411245585086e+01	(-5.92726430852605e+01dB,-1.41866886548593e-04°)	(-8.00949629205516e+01dB,1.55954183562144e-06°)
2.09893988362349e+01	(-5.92726430852607e+01dB,-1.42193923497456e-04°)	(-8.00949629205516e+01dB,1.56313695084693e-06°)
2.10377843976644e+01	(-5.92726430852609e+01dB,-1.42521714344351e-04°)	(-8.00949629205516e+01dB,1.56674035366062e-06°)
2.10862814993325e+01	(-5.92726430852610e+01dB,-1.42850260827184e-04°)	(-8.00949629205516e+01dB,1.57035206318247e-06°)
2.11348903983661e+01	(-5.92726430852612e+01dB,-1.43179564687878e-04°)	(-8.00949629205516e+01dB,1.57397209855386e-06°)
2.11836113524847e+01	(-5.92726430852613e+01dB,-1.43509627672372e-04°)	(-8.00949629205516e+01dB,1.57760047897132e-06°)
2.12324446200018e+01	(-5.92726430852613e+01dB,-1.43840451530623e-04°)	(-8.00949629205516e+01dB,1.58123722366813e-06°)
2.12813904598267e+01	(-5.92726430852615e+01dB,-1.44172038016634e-04°)	(-8.00949629205516e+01dB,1.58488235192354e-06°)
2.13304491314654e+01	(-5.92726430852617e+01dB,-1.44504388888437e-04°)	(-8.00949629205516e+01dB,1.58853588307189e-06°)
2.13796208950219e+01	(-5.92726430852618e+01dB,-1.44837505908126e-04°)	(-8.00949629205516e+01dB,1.59219783647513e-06°)
2.14289060112002e+01	(-5.92726430852619e+01dB,-1.45171390841847e-04°)	(-8.00949629205516e+01dB,1.59586823155953e-06°)
2.14783047413050e+01	(-5.92726430852621e+01dB,-1.45506045459841e-04°)	(-8.00949629205516e+01dB,1.59954708776970e-06°)
2.15278173472433e+01	(-5.92726430852622e+01dB,-1.45841471536394e-04°)	(-8.00949629205516e+01dB,1.60323442462689e-06°)
2.15774440915263e+01	(-5.92726430852624e+01dB,-1.46177670849915e-04°)	(-8.00949629205516e+01dB,1.60693026167067e-06°)
2.16271852372698e+01	(-5.92726430852624e+01dB,-1.46514645182896e-04°)	(-8.00949629205516e+01dB,1.61063461849885e-06°)
2.16770410481966e+01	(-5.92726430852626e+01dB,-1.46852396321941e-04°)	(-8.00949629205516e+01dB,1.61434751474903e-06°)
2.17270117886371e+01	(-5.92726430852627e+01dB,-1.47190926057766e-04°)	(-8.00949629205516e+01dB,1.61806897011398e-06°)
2.17770977235312e+01	(-5.92726430852630e+01dB,-1.47530236185240e-04°)	(-8.00949629205516e+01dB,1.62179900431095e-06°)
2.18272991184296e+01	(-5.92726430852630e+01dB,-1.47870328503331e-04°)	(-8.00949629205516e+01dB,1.62553763713376e-06°)
2.18776162394951e+01	(-5.92726430852632e+01dB,-1.48211204815186e-04°)	(-8.00949629205516e+01dB,1.62928488839158e-06°)
2.19280493535041e+01	(-5.92726430852634e+01dB,-1.48552866928095e-04°)	(-8.00949629205516e+01dB,1.63304077795787e-06°)
2.19785987278478e+01	(-5.92726430852635e+01dB,-1.48895316653518e-04°)	(-8.00949629205516e+01dB,1.63680532574287e-06°)
2.20292646305342e+01	(-5.92726430852637e+01dB,-1.49238555807090e-04°)	(-8.00949629205516e+01dB,1.64057855170275e-06°)
2.20800473301886e+01	(-5.92726430852639e+01dB,-1.49582586208624e-04°)	(-8.00949629205516e+01dB,1.64436047585190e-06°)
2.21309470960560e+01	(-5.92726430852638e+01dB,-1.49927409682135e-04°)	(-8.00949629205516e+01dB,1.64815111823839e-06°)
2.21819641980018e+01	(-5.92726430852641e+01dB,-1.50273028055859e-04°)	(-8.00949629205516e+01dB,1.65195049894704e-06°)
2.22330989065136e+01	(-5.92726430852643e+01dB,-1.50619443162214e-04°)	(-8.00949629205516e+01dB,1.65575863814233e-06°)
2.22843514927026e+01	(-5.92726430852645e+01dB,-1.50966656837862e-04°)	(-8.00949629205516e+01dB,1.65957555600098e-06°)
2.23357222283049e+01	(-5.92726430852646e+01dB,-1.51314670923693e-04°)	(-8.00949629205516e+01dB,1.66340127276710e-06°)
2.23872113856830e+01	(-5.92726430852647e+01dB,-1.51663487264850e-04°)	(-8.00949629205516e+01dB,1.66723580871849e-06°)
2.24388192378272e+01	(-5.92726430852649e+01dB,-1.52013107710718e-04°)	(-8.00949629205516e+01dB,1.67107918419117e-06°)
2.24905460583574e+01	(-5.92726430852651e+01dB,-1.52363534114949e-04°)	(-8.00949629205516e+01dB,1.67493141956096e-06°)
2.25423921215239e+01	(-5.92726430852654e+01dB,-1.52714768335477e-04°)	(-8.00949629205516e+01dB,1.67879253524043e-06°)
2.25943577022094e+01	(-5.92726430852656e+01dB,-1.53066812234498e-04°)	(-8.00949629205516e+01dB,1.68266255171876e-06°)
2.26464430759302e+01	(-5.92726430852656e+01dB,-1.53419667678521e-04°)	(-8.00949629205516e+01dB,1.68654148950347e-06°)
2.26986485188378e+01	(-5.92726430852657e+01dB,-1.53773336538350e-04°)	(-8.00949629205516e+01dB,1.69042936916644e-06°)
2.27509743077203e+01	(-5.92726430852659e+01dB,-1.54127820689103e-04°)	(-8.00949629205516e+01dB,1.69432621131935e-06°)
2.28034207200037e+01	(-5.92726430852660e+01dB,-1.54483122010216e-04°)	(-8.00949629205516e+01dB,1.69823203661983e-06°)
2.28559880337539e+01	(-5.92726430852662e+01dB,-1.54839242385464e-04°)	(-8.00949629205516e+01dB,1.70214686577452e-06°)
2.29086765276773e+01	(-5.92726430852664e+01dB,-1.55196183702963e-04°)	(-8.00949629205516e+01dB,1.70607071954214e-06°)
2.29614864811232e+01	(-5.92726430852665e+01dB,-1.55553947855177e-04°)	(-8.00949629205516e+01dB,1.71000361872734e-06°)
2.30144181740846e+01	(-5.92726430852666e+01dB,-1.55912536738936e-04°)	(-8.00949629205516e+01dB,1.71394558418687e-06°)
2.30674718872002e+01	(-5.92726430852669e+01dB,-1.56271952255450e-04°)	(-8.00949629205516e+01dB,1.71789663680502e-06°)
2.31206479017555e+01	(-5.92726430852670e+01dB,-1.56632196310294e-04°)	(-8.00949629205516e+01dB,1.72185679754880e-06°)
2.31739464996843e+01	(-5.92726430852672e+01dB,-1.56993270813452e-04°)	(-8.00949629205516e+01dB,1.72582608740359e-06°)
2.32273679635706e+01	(-5.92726430852673e+01dB,-1.57355177679304e-04°)	(-8.00949629205516e+01dB,1.72980452741298e-06°)
2.32809125766496e+01	(-5.92726430852675e+01dB,-1.57717918826641e-04°)	(-8.00949629205516e+01dB,1.73379213867876e-06°)
2.33345806228096e+01	(-5.92726430852676e+01dB,-1.58081496178682e-04°)	(-8.00949629205516e+01dB,1.73778894233639e-06°)
2.33883723865931e+01	(-5.92726430852679e+01dB,-1.58445911663087e-04°)	(-8.00949629205516e+01dB,1.74179495957649e-06°)
2.34422881531988e+01	(-5.92726430852681e+01dB,-1.58811167211937e-04°)	(-8.00949629205516e+01dB,1.74581021164175e-06°)
2.34963282084826e+01	(-5.92726430852680e+01dB,-1.59177264761786e-04°)	(-8.00949629205516e+01dB,1.74983471981774e-06°)
