time,original,q2_14,q4_12,add,sub,mul
0.930292,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.930312,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.930333,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.930354,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.930375,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.930396,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.930417,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.930438,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.930458,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.930479,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.930500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.930521,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.930542,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.930562,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.930583,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.930604,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.930625,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.930646,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.930667,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.930688,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.930708,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.930729,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.930750,-2.000000,-2.000000,-2.000000,-4.000000,0.000000,4.000000
0.930771,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.930792,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.930813,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.930833,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.930854,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.930875,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.930896,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.930917,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.930937,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.930958,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.930979,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.931000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.931021,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.931042,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.931063,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.931083,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.931104,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.931125,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.931146,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.931167,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.931187,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.931208,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.931229,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.931250,2.000000,1.999939,2.000000,3.999939,-0.000061,3.999878
0.931271,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.931292,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.931312,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.931333,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.931354,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.931375,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.931396,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.931417,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.931438,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.931458,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.931479,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.931500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.931521,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.931542,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.931562,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.931583,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.931604,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.931625,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.931646,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.931667,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.931688,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.931708,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.931729,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.931750,-2.000000,-2.000000,-2.000000,-4.000000,0.000000,4.000000
0.931771,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.931792,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.931813,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.931833,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.931854,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.931875,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.931896,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.931917,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.931937,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.931958,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.931979,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.932000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.932021,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.932042,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.932063,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.932083,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.932104,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.932125,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.932146,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.932167,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.932187,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.932208,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.932229,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.932250,2.000000,1.999939,2.000000,3.999939,-0.000061,3.999878
0.932271,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.932292,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.932312,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.932333,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.932354,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.932375,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.932396,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.932417,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.932438,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.932458,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.932479,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.932500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.932521,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.932542,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.932562,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.932583,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.932604,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.932625,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.932646,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.932667,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.932688,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.932708,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.932729,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.932750,-2.000000,-2.000000,-2.000000,-4.000000,0.000000,4.000000
0.932771,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.932792,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.932813,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.932833,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.932854,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.932875,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.932896,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.932917,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.932937,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.932958,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.932979,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.933000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.933021,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.933042,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.933063,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.933083,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.933104,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.933125,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.933146,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.933167,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.933187,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.933208,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.933229,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.933250,2.000000,1.999939,2.000000,3.999939,-0.000061,3.999878
0.933271,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.933292,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.933312,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.933333,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.933354,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.933375,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.933396,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.933417,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.933438,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.933458,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.933479,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.933500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.933521,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.933542,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.933562,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.933583,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.933604,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.933625,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.933646,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.933667,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.933688,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.933708,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.933729,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.933750,-2.000000,-2.000000,-2.000000,-4.000000,0.000000,4.000000
0.933771,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.933792,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.933813,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.933833,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.933854,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.933875,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.933896,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.933917,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.933937,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.933958,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.933979,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.934000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.934021,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.934042,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.934063,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.934083,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.934104,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.934125,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.934146,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.934167,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.934187,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.934208,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.934229,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.934250,2.000000,1.999939,2.000000,3.999939,-0.000061,3.999878
0.934271,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.934292,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.934312,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.934333,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.934354,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.934375,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.934396,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.934417,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.934438,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.934458,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.934479,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.934500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.934521,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.934542,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.934562,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.934583,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.934604,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.934625,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.934646,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.934667,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.934688,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.934708,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.934729,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.934750,-2.000000,-2.000000,-2.000000,-4.000000,0.000000,4.000000
0.934771,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.934792,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.934813,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.934833,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.934854,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.934875,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.934896,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.934917,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.934937,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.934958,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.934979,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.935000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.935021,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.935042,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.935063,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.935083,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.935104,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.935125,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.935146,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.935167,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.935187,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.935208,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.935229,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.935250,2.000000,1.999939,2.000000,3.999939,-0.000061,3.999878
0.935271,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.935292,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.935312,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.935333,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.935354,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.935375,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.935396,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.935417,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.935438,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.935458,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.935479,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.935500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.935521,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.935542,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.935562,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.935583,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.935604,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.935625,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.935646,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.935667,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.935688,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.935708,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.935729,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.935750,-2.000000,-2.000000,-2.000000,-4.000000,0.000000,4.000000
0.935771,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.935792,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.935813,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.935833,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.935854,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.935875,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.935896,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.935917,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.935937,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.935958,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.935979,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.936000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.936021,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.936042,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.936063,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.936083,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.936104,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.936125,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.936146,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.936167,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.936187,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.936208,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.936229,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.936250,2.000000,1.999939,2.000000,3.999939,-0.000061,3.999878
0.936271,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.936292,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.936312,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.936333,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.936354,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.936375,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.936396,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.936417,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.936438,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.936458,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.936479,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.936500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.936521,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.936542,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.936562,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.936583,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.936604,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.936625,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.936646,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.936667,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.936688,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.936708,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.936729,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.936750,-2.000000,-2.000000,-2.000000,-4.000000,0.000000,4.000000
0.936771,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.936792,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.936813,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.936833,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.936854,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.936875,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.936896,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.936917,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.936937,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.936958,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.936979,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.937000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.937021,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.937042,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.937063,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.937083,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.937104,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.937125,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.937146,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.937167,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.937187,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.937208,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.937229,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.937250,2.000000,1.999939,2.000000,3.999939,-0.000061,3.999878
0.937271,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.937292,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.937312,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.937333,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.937354,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.937375,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.937396,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.937417,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.937438,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.937458,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.937479,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.937500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.937521,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.937542,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.937562,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.937583,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.937604,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.937625,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.937646,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.937667,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.937688,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.937708,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.937729,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.937750,-2.000000,-2.000000,-2.000000,-4.000000,0.000000,4.000000
0.937771,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.937792,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.937813,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.937833,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.937854,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.937875,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.937896,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.937917,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.937937,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.937958,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.937979,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.938000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.938021,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.938042,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.938063,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
