time,original,quantized,error
0.6389791667,-0.2610523844,-0.2500000000,-0.0110523844
0.6390000000,-0.0000000000,0.0000000000,-0.0000000000
0.6390208333,0.2610523844,0.2500000000,0.0110523844
0.6390416667,0.5176380902,0.5000000000,0.0176380902
0.6390625000,0.7653668647,0.7500000000,0.0153668647
0.6390833333,1.0000000000,1.0000000000,-0.0000000000
0.6391041667,1.2175228580,1.1875000000,0.0300228580
0.6391250000,1.4142135624,1.4375000000,-0.0232864376
0.6391458333,1.5867066806,1.5625000000,0.0242066806
0.6391666667,1.7320508076,1.7500000000,-0.0179491924
0.6391875000,1.8477590650,1.8750000000,-0.0272409350
0.6392083333,1.9318516526,1.9375000000,-0.0056483474
0.6392291667,1.9828897227,2.0000000000,-0.0171102773
0.6392500000,2.0000000000,2.0000000000,0.0000000000
0.6392708333,1.9828897227,2.0000000000,-0.0171102773
0.6392916667,1.9318516526,1.9375000000,-0.0056483474
0.6393125000,1.8477590650,1.8750000000,-0.0272409350
0.6393333333,1.7320508076,1.7500000000,-0.0179491924
0.6393541667,1.5867066806,1.5625000000,0.0242066806
0.6393750000,1.4142135624,1.4375000000,-0.0232864376
0.6393958333,1.2175228580,1.1875000000,0.0300228580
0.6394166667,1.0000000000,1.0000000000,0.0000000000
0.6394375000,0.7653668647,0.7500000000,0.0153668647
0.6394583333,0.5176380902,0.5000000000,0.0176380902
0.6394791667,0.2610523844,0.2500000000,0.0110523844
0.6395000000,0.0000000000,0.0000000000,0.0000000000
0.6395208333,-0.2610523844,-0.2500000000,-0.0110523844
0.6395416667,-0.5176380902,-0.5000000000,-0.0176380902
0.6395625000,-0.7653668647,-0.7500000000,-0.0153668647
0.6395833333,-1.0000000000,-1.0000000000,0.0000000000
0.6396041667,-1.2175228580,-1.1875000000,-0.0300228580
0.6396250000,-1.4142135624,-1.4375000000,0.0232864376
0.6396458333,-1.5867066806,-1.5625000000,-0.0242066806
0.6396666667,-1.7320508076,-1.7500000000,0.0179491924
0.6396875000,-1.8477590650,-1.8750000000,0.0272409350
0.6397083333,-1.9318516526,-1.9375000000,0.0056483474
0.6397291667,-1.9828897227,-2.0000000000,0.0171102773
0.6397500000,-2.0000000000,-2.0000000000,0.0000000000
0.6397708333,-1.9828897227,-2.0000000000,0.0171102773
0.6397916667,-1.9318516526,-1.9375000000,0.0056483474
0.6398125000,-1.8477590650,-1.8750000000,0.0272409350
0.6398333333,-1.7320508076,-1.7500000000,0.0179491924
0.6398541667,-1.5867066806,-1.5625000000,-0.0242066806
0.6398750000,-1.4142135624,-1.4375000000,0.0232864376
0.6398958333,-1.2175228580,-1.1875000000,-0.0300228580
0.6399166667,-1.0000000000,-1.0000000000,-0.0000000000
0.6399375000,-0.7653668647,-0.7500000000,-0.0153668647
0.6399583333,-0.5176380902,-0.5000000000,-0.0176380902
0.6399791667,-0.2610523844,-0.2500000000,-0.0110523844
0.6400000000,-0.0000000000,0.0000000000,-0.0000000000
0.6400208333,0.2610523844,0.2500000000,0.0110523844
0.6400416667,0.5176380902,0.5000000000,0.0176380902
0.6400625000,0.7653668647,0.7500000000,0.0153668647
0.6400833333,1.0000000000,1.0000000000,-0.0000000000
0.6401041667,1.2175228580,1.1875000000,0.0300228580
0.6401250000,1.4142135624,1.4375000000,-0.0232864376
0.6401458333,1.5867066806,1.5625000000,0.0242066806
0.6401666667,1.7320508076,1.7500000000,-0.0179491924
0.6401875000,1.8477590650,1.8750000000,-0.0272409350
0.6402083333,1.9318516526,1.9375000000,-0.0056483474
0.6402291667,1.9828897227,2.0000000000,-0.0171102773
0.6402500000,2.0000000000,2.0000000000,0.0000000000
0.6402708333,1.9828897227,2.0000000000,-0.0171102773
0.6402916667,1.9318516526,1.9375000000,-0.0056483474
0.6403125000,1.8477590650,1.8750000000,-0.0272409350
0.6403333333,1.7320508076,1.7500000000,-0.0179491924
0.6403541667,1.5867066806,1.5625000000,0.0242066806
0.6403750000,1.4142135624,1.4375000000,-0.0232864376
0.6403958333,1.2175228580,1.1875000000,0.0300228580
0.6404166667,1.0000000000,1.0000000000,0.0000000000
0.6404375000,0.7653668647,0.7500000000,0.0153668647
0.6404583333,0.5176380902,0.5000000000,0.0176380902
0.6404791667,0.2610523844,0.2500000000,0.0110523844
0.6405000000,0.0000000000,0.0000000000,0.0000000000
0.6405208333,-0.2610523844,-0.2500000000,-0.0110523844
0.6405416667,-0.5176380902,-0.5000000000,-0.0176380902
0.6405625000,-0.7653668647,-0.7500000000,-0.0153668647
0.6405833333,-1.0000000000,-1.0000000000,0.0000000000
0.6406041667,-1.2175228580,-1.1875000000,-0.0300228580
0.6406250000,-1.4142135624,-1.4375000000,0.0232864376
0.6406458333,-1.5867066806,-1.5625000000,-0.0242066806
0.6406666667,-1.7320508076,-1.7500000000,0.0179491924
0.6406875000,-1.8477590650,-1.8750000000,0.0272409350
0.6407083333,-1.9318516526,-1.9375000000,0.0056483474
0.6407291667,-1.9828897227,-2.0000000000,0.0171102773
0.6407500000,-2.0000000000,-2.0000000000,0.0000000000
0.6407708333,-1.9828897227,-2.0000000000,0.0171102773
0.6407916667,-1.9318516526,-1.9375000000,0.0056483474
0.6408125000,-1.8477590650,-1.8750000000,0.0272409350
0.6408333333,-1.7320508076,-1.7500000000,0.0179491924
0.6408541667,-1.5867066806,-1.5625000000,-0.0242066806
0.6408750000,-1.4142135624,-1.4375000000,0.0232864376
0.6408958333,-1.2175228580,-1.1875000000,-0.0300228580
0.6409166667,-1.0000000000,-1.0000000000,-0.0000000000
0.6409375000,-0.7653668647,-0.7500000000,-0.0153668647
0.6409583333,-0.5176380902,-0.5000000000,-0.0176380902
0.6409791667,-0.2610523844,-0.2500000000,-0.0110523844
0.6410000000,-0.0000000000,0.0000000000,-0.0000000000
0.6410208333,0.2610523844,0.2500000000,0.0110523844
0.6410416667,0.5176380902,0.5000000000,0.0176380902
0.6410625000,0.7653668647,0.7500000000,0.0153668647
0.6410833333,1.0000000000,1.0000000000,-0.0000000000
0.6411041667,1.2175228580,1.1875000000,0.0300228580
0.6411250000,1.4142135624,1.4375000000,-0.0232864376
0.6411458333,1.5867066806,1.5625000000,0.0242066806
0.6411666667,1.7320508076,1.7500000000,-0.0179491924
0.6411875000,1.8477590650,1.8750000000,-0.0272409350
0.6412083333,1.9318516526,1.9375000000,-0.0056483474
0.6412291667,1.9828897227,2.0000000000,-0.0171102773
0.6412500000,2.0000000000,2.0000000000,0.0000000000
0.6412708333,1.9828897227,2.0000000000,-0.0171102773
0.6412916667,1.9318516526,1.9375000000,-0.0056483474
0.6413125000,1.8477590650,1.8750000000,-0.0272409350
0.6413333333,1.7320508076,1.7500000000,-0.0179491924
0.6413541667,1.5867066806,1.5625000000,0.0242066806
0.6413750000,1.4142135624,1.4375000000,-0.0232864376
0.6413958333,1.2175228580,1.1875000000,0.0300228580
0.6414166667,1.0000000000,1.0000000000,0.0000000000
0.6414375000,0.7653668647,0.7500000000,0.0153668647
0.6414583333,0.5176380902,0.5000000000,0.0176380902
0.6414791667,0.2610523844,0.2500000000,0.0110523844
0.6415000000,0.0000000000,0.0000000000,0.0000000000
0.6415208333,-0.2610523844,-0.2500000000,-0.0110523844
0.6415416667,-0.5176380902,-0.5000000000,-0.0176380902
0.6415625000,-0.7653668647,-0.7500000000,-0.0153668647
0.6415833333,-1.0000000000,-1.0000000000,0.0000000000
0.6416041667,-1.2175228580,-1.1875000000,-0.0300228580
0.6416250000,-1.4142135624,-1.4375000000,0.0232864376
0.6416458333,-1.5867066806,-1.5625000000,-0.0242066806
0.6416666667,-1.7320508076,-1.7500000000,0.0179491924
0.6416875000,-1.8477590650,-1.8750000000,0.0272409350
0.6417083333,-1.9318516526,-1.9375000000,0.0056483474
0.6417291667,-1.9828897227,-2.0000000000,0.0171102773
0.6417500000,-2.0000000000,-2.0000000000,0.0000000000
0.6417708333,-1.9828897227,-2.0000000000,0.0171102773
0.6417916667,-1.9318516526,-1.9375000000,0.0056483474
0.6418125000,-1.8477590650,-1.8750000000,0.0272409350
0.6418333333,-1.7320508076,-1.7500000000,0.0179491924
0.6418541667,-1.5867066806,-1.5625000000,-0.0242066806
0.6418750000,-1.4142135624,-1.4375000000,0.0232864376
0.6418958333,-1.2175228580,-1.1875000000,-0.0300228580
0.6419166667,-1.0000000000,-1.0000000000,-0.0000000000
0.6419375000,-0.7653668647,-0.7500000000,-0.0153668647
0.6419583333,-0.5176380902,-0.5000000000,-0.0176380902
0.6419791667,-0.2610523844,-0.2500000000,-0.0110523844
0.6420000000,-0.0000000000,0.0000000000,-0.0000000000
0.6420208333,0.2610523844,0.2500000000,0.0110523844
0.6420416667,0.5176380902,0.5000000000,0.0176380902
0.6420625000,0.7653668647,0.7500000000,0.0153668647
0.6420833333,1.0000000000,1.0000000000,-0.0000000000
0.6421041667,1.2175228580,1.1875000000,0.0300228580
0.6421250000,1.4142135624,1.4375000000,-0.0232864376
0.6421458333,1.5867066806,1.5625000000,0.0242066806
0.6421666667,1.7320508076,1.7500000000,-0.0179491924
0.6421875000,1.8477590650,1.8750000000,-0.0272409350
0.6422083333,1.9318516526,1.9375000000,-0.0056483474
0.6422291667,1.9828897227,2.0000000000,-0.0171102773
0.6422500000,2.0000000000,2.0000000000,0.0000000000
0.6422708333,1.9828897227,2.0000000000,-0.0171102773
0.6422916667,1.9318516526,1.9375000000,-0.0056483474
0.6423125000,1.8477590650,1.8750000000,-0.0272409350
0.6423333333,1.7320508076,1.7500000000,-0.0179491924
0.6423541667,1.5867066806,1.5625000000,0.0242066806
0.6423750000,1.4142135624,1.4375000000,-0.0232864376
0.6423958333,1.2175228580,1.1875000000,0.0300228580
0.6424166667,1.0000000000,1.0000000000,0.0000000000
0.6424375000,0.7653668647,0.7500000000,0.0153668647
0.6424583333,0.5176380902,0.5000000000,0.0176380902
0.6424791667,0.2610523844,0.2500000000,0.0110523844
0.6425000000,0.0000000000,0.0000000000,0.0000000000
0.6425208333,-0.2610523844,-0.2500000000,-0.0110523844
0.6425416667,-0.5176380902,-0.5000000000,-0.0176380902
0.6425625000,-0.7653668647,-0.7500000000,-0.0153668647
0.6425833333,-1.0000000000,-1.0000000000,0.0000000000
0.6426041667,-1.2175228580,-1.1875000000,-0.0300228580
0.6426250000,-1.4142135624,-1.4375000000,0.0232864376
0.6426458333,-1.5867066806,-1.5625000000,-0.0242066806
0.6426666667,-1.7320508076,-1.7500000000,0.0179491924
0.6426875000,-1.8477590650,-1.8750000000,0.0272409350
0.6427083333,-1.9318516526,-1.9375000000,0.0056483474
0.6427291667,-1.9828897227,-2.0000000000,0.0171102773
0.6427500000,-2.0000000000,-2.0000000000,0.0000000000
0.6427708333,-1.9828897227,-2.0000000000,0.0171102773
0.6427916667,-1.9318516526,-1.9375000000,0.0056483474
0.6428125000,-1.8477590650,-1.8750000000,0.0272409350
0.6428333333,-1.7320508076,-1.7500000000,0.0179491924
0.6428541667,-1.5867066806,-1.5625000000,-0.0242066806
0.6428750000,-1.4142135624,-1.4375000000,0.0232864376
0.6428958333,-1.2175228580,-1.1875000000,-0.0300228580
0.6429166667,-1.0000000000,-1.0000000000,-0.0000000000
0.6429375000,-0.7653668647,-0.7500000000,-0.0153668647
0.6429583333,-0.5176380902,-0.5000000000,-0.0176380902
0.6429791667,-0.2610523844,-0.2500000000,-0.0110523844
0.6430000000,-0.0000000000,0.0000000000,-0.0000000000
0.6430208333,0.2610523844,0.2500000000,0.0110523844
0.6430416667,0.5176380902,0.5000000000,0.0176380902
0.6430625000,0.7653668647,0.7500000000,0.0153668647
0.6430833333,1.0000000000,1.0000000000,-0.0000000000
0.6431041667,1.2175228580,1.1875000000,0.0300228580
0.6431250000,1.4142135624,1.4375000000,-0.0232864376
0.6431458333,1.5867066806,1.5625000000,0.0242066806
0.6431666667,1.7320508076,1.7500000000,-0.0179491924
0.6431875000,1.8477590650,1.8750000000,-0.0272409350
0.6432083333,1.9318516526,1.9375000000,-0.0056483474
0.6432291667,1.9828897227,2.0000000000,-0.0171102773
0.6432500000,2.0000000000,2.0000000000,0.0000000000
0.6432708333,1.9828897227,2.0000000000,-0.0171102773
0.6432916667,1.9318516526,1.9375000000,-0.0056483474
0.6433125000,1.8477590650,1.8750000000,-0.0272409350
0.6433333333,1.7320508076,1.7500000000,-0.0179491924
0.6433541667,1.5867066806,1.5625000000,0.0242066806
0.6433750000,1.4142135624,1.4375000000,-0.0232864376
0.6433958333,1.2175228580,1.1875000000,0.0300228580
0.6434166667,1.0000000000,1.0000000000,0.0000000000
0.6434375000,0.7653668647,0.7500000000,0.0153668647
0.6434583333,0.5176380902,0.5000000000,0.0176380902
0.6434791667,0.2610523844,0.2500000000,0.0110523844
0.6435000000,0.0000000000,0.0000000000,0.0000000000
0.6435208333,-0.2610523844,-0.2500000000,-0.0110523844
0.6435416667,-0.5176380902,-0.5000000000,-0.0176380902
0.6435625000,-0.7653668647,-0.7500000000,-0.0153668647
0.6435833333,-1.0000000000,-1.0000000000,0.0000000000
0.6436041667,-1.2175228580,-1.1875000000,-0.0300228580
0.6436250000,-1.4142135624,-1.4375000000,0.0232864376
0.6436458333,-1.5867066806,-1.5625000000,-0.0242066806
0.6436666667,-1.7320508076,-1.7500000000,0.0179491924
0.6436875000,-1.8477590650,-1.8750000000,0.0272409350
0.6437083333,-1.9318516526,-1.9375000000,0.0056483474
0.6437291667,-1.9828897227,-2.0000000000,0.0171102773
0.6437500000,-2.0000000000,-2.0000000000,0.0000000000
0.6437708333,-1.9828897227,-2.0000000000,0.0171102773
0.6437916667,-1.9318516526,-1.9375000000,0.0056483474
0.6438125000,-1.8477590650,-1.8750000000,0.0272409350
0.6438333333,-1.7320508076,-1.7500000000,0.0179491924
0.6438541667,-1.5867066806,-1.5625000000,-0.0242066806
0.6438750000,-1.4142135624,-1.4375000000,0.0232864376
0.6438958333,-1.2175228580,-1.1875000000,-0.0300228580
0.6439166667,-1.0000000000,-1.0000000000,-0.0000000000
0.6439375000,-0.7653668647,-0.7500000000,-0.0153668647
0.6439583333,-0.5176380902,-0.5000000000,-0.0176380902
0.6439791667,-0.2610523844,-0.2500000000,-0.0110523844
0.6440000000,-0.0000000000,0.0000000000,-0.0000000000
0.6440208333,0.2610523844,0.2500000000,0.0110523844
0.6440416667,0.5176380902,0.5000000000,0.0176380902
0.6440625000,0.7653668647,0.7500000000,0.0153668647
0.6440833333,1.0000000000,1.0000000000,-0.0000000000
0.6441041667,1.2175228580,1.1875000000,0.0300228580
0.6441250000,1.4142135624,1.4375000000,-0.0232864376
0.6441458333,1.5867066806,1.5625000000,0.0242066806
0.6441666667,1.7320508076,1.7500000000,-0.0179491924
0.6441875000,1.8477590650,1.8750000000,-0.0272409350
0.6442083333,1.9318516526,1.9375000000,-0.0056483474
0.6442291667,1.9828897227,2.0000000000,-0.0171102773
0.6442500000,2.0000000000,2.0000000000,0.0000000000
0.6442708333,1.9828897227,2.0000000000,-0.0171102773
0.6442916667,1.9318516526,1.9375000000,-0.0056483474
0.6443125000,1.8477590650,1.8750000000,-0.0272409350
0.6443333333,1.7320508076,1.7500000000,-0.0179491924
0.6443541667,1.5867066806,1.5625000000,0.0242066806
0.6443750000,1.4142135624,1.4375000000,-0.0232864376
0.6443958333,1.2175228580,1.1875000000,0.0300228580
0.6444166667,1.0000000000,1.0000000000,0.0000000000
0.6444375000,0.7653668647,0.7500000000,0.0153668647
0.6444583333,0.5176380902,0.5000000000,0.0176380902
0.6444791667,0.2610523844,0.2500000000,0.0110523844
0.6445000000,0.0000000000,0.0000000000,0.0000000000
0.6445208333,-0.2610523844,-0.2500000000,-0.0110523844
0.6445416667,-0.5176380902,-0.5000000000,-0.0176380902
0.6445625000,-0.7653668647,-0.7500000000,-0.0153668647
0.6445833333,-1.0000000000,-1.0000000000,0.0000000000
0.6446041667,-1.2175228580,-1.1875000000,-0.0300228580
0.6446250000,-1.4142135624,-1.4375000000,0.0232864376
0.6446458333,-1.5867066806,-1.5625000000,-0.0242066806
0.6446666667,-1.7320508076,-1.7500000000,0.0179491924
0.6446875000,-1.8477590650,-1.8750000000,0.0272409350
0.6447083333,-1.9318516526,-1.9375000000,0.0056483474
0.6447291667,-1.9828897227,-2.0000000000,0.0171102773
0.6447500000,-2.0000000000,-2.0000000000,0.0000000000
0.6447708333,-1.9828897227,-2.0000000000,0.0171102773
0.6447916667,-1.9318516526,-1.9375000000,0.0056483474
0.6448125000,-1.8477590650,-1.8750000000,0.0272409350
0.6448333333,-1.7320508076,-1.7500000000,0.0179491924
0.6448541667,-1.5867066806,-1.5625000000,-0.0242066806
0.6448750000,-1.4142135624,-1.4375000000,0.0232864376
0.6448958333,-1.2175228580,-1.1875000000,-0.0300228580
0.6449166667,-1.0000000000,-1.0000000000,-0.0000000000
0.6449375000,-0.7653668647,-0.7500000000,-0.0153668647
0.6449583333,-0.5176380902,-0.5000000000,-0.0176380902
0.6449791667,-0.2610523844,-0.2500000000,-0.0110523844
0.6450000000,-0.0000000000,0.0000000000,-0.0000000000
0.6450208333,0.2610523844,0.2500000000,0.0110523844
0.6450416667,0.5176380902,0.5000000000,0.0176380902
0.6450625000,0.7653668647,0.7500000000,0.0153668647
0.6450833333,1.0000000000,1.0000000000,-0.0000000000
0.6451041667,1.2175228580,1.1875000000,0.0300228580
0.6451250000,1.4142135624,1.4375000000,-0.0232864376
0.6451458333,1.5867066806,1.5625000000,0.0242066806
0.6451666667,1.7320508076,1.7500000000,-0.0179491924
0.6451875000,1.8477590650,1.8750000000,-0.0272409350
0.6452083333,1.9318516526,1.9375000000,-0.0056483474
0.6452291667,1.9828897227,2.0000000000,-0.0171102773
0.6452500000,2.0000000000,2.0000000000,0.0000000000
0.6452708333,1.9828897227,2.0000000000,-0.0171102773
0.6452916667,1.9318516526,1.9375000000,-0.0056483474
0.6453125000,1.8477590650,1.8750000000,-0.0272409350
0.6453333333,1.7320508076,1.7500000000,-0.0179491924
0.6453541667,1.5867066806,1.5625000000,0.0242066806
0.6453750000,1.4142135624,1.4375000000,-0.0232864376
0.6453958333,1.2175228580,1.1875000000,0.0300228580
0.6454166667,1.0000000000,1.0000000000,0.0000000000
0.6454375000,0.7653668647,0.7500000000,0.0153668647
0.6454583333,0.5176380902,0.5000000000,0.0176380902
0.6454791667,0.2610523844,0.2500000000,0.0110523844
0.6455000000,0.0000000000,0.0000000000,0.0000000000
0.6455208333,-0.2610523844,-0.2500000000,-0.0110523844
0.6455416667,-0.5176380902,-0.5000000000,-0.0176380902
0.6455625000,-0.7653668647,-0.7500000000,-0.0153668647
0.6455833333,-1.0000000000,-1.0000000000,0.0000000000
0.6456041667,-1.2175228580,-1.1875000000,-0.0300228580
0.6456250000,-1.4142135624,-1.4375000000,0.0232864376
0.6456458333,-1.5867066806,-1.5625000000,-0.0242066806
0.6456666667,-1.7320508076,-1.7500000000,0.0179491924
0.6456875000,-1.8477590650,-1.8750000000,0.0272409350
0.6457083333,-1.9318516526,-1.9375000000,0.0056483474
0.6457291667,-1.9828897227,-2.0000000000,0.0171102773
0.6457500000,-2.0000000000,-2.0000000000,0.0000000000
0.6457708333,-1.9828897227,-2.0000000000,0.0171102773
0.6457916667,-1.9318516526,-1.9375000000,0.0056483474
0.6458125000,-1.8477590650,-1.8750000000,0.0272409350
0.6458333333,-1.7320508076,-1.7500000000,0.0179491924
0.6458541667,-1.5867066806,-1.5625000000,-0.0242066806
0.6458750000,-1.4142135624,-1.4375000000,0.0232864376
0.6458958333,-1.2175228580,-1.1875000000,-0.0300228580
0.6459166667,-1.0000000000,-1.0000000000,-0.0000000000
0.6459375000,-0.7653668647,-0.7500000000,-0.0153668647
0.6459583333,-0.5176380902,-0.5000000000,-0.0176380902
0.6459791667,-0.2610523844,-0.2500000000,-0.0110523844
0.6460000000,-0.0000000000,0.0000000000,-0.0000000000
0.6460208333,0.2610523844,0.2500000000,0.0110523844
0.6460416667,0.5176380902,0.5000000000,0.0176380902
0.6460625000,0.7653668647,0.7500000000,0.0153668647
0.6460833333,1.0000000000,1.0000000000,-0.0000000000
0.6461041667,1.2175228580,1.1875000000,0.0300228580
0.6461250000,1.4142135624,1.4375000000,-0.0232864376
0.6461458333,1.5867066806,1.5625000000,0.0242066806
0.6461666667,1.7320508076,1.7500000000,-0.0179491924
0.6461875000,1.8477590650,1.8750000000,-0.0272409350
0.6462083333,1.9318516526,1.9375000000,-0.0056483474
0.6462291667,1.9828897227,2.0000000000,-0.0171102773
0.6462500000,2.0000000000,2.0000000000,0.0000000000
0.6462708333,1.9828897227,2.0000000000,-0.0171102773
0.6462916667,1.9318516526,1.9375000000,-0.0056483474
0.6463125000,1.8477590650,1.8750000000,-0.0272409350
0.6463333333,1.7320508076,1.7500000000,-0.0179491924
0.6463541667,1.5867066806,1.5625000000,0.0242066806
0.6463750000,1.4142135624,1.4375000000,-0.0232864376
0.6463958333,1.2175228580,1.1875000000,0.0300228580
0.6464166667,1.0000000000,1.0000000000,0.0000000000
0.6464375000,0.7653668647,0.7500000000,0.0153668647
0.6464583333,0.5176380902,0.5000000000,0.0176380902
0.6464791667,0.2610523844,0.2500000000,0.0110523844
0.6465000000,0.0000000000,0.0000000000,0.0000000000
0.6465208333,-0.2610523844,-0.2500000000,-0.0110523844
0.6465416667,-0.5176380902,-0.5000000000,-0.0176380902
0.6465625000,-0.7653668647,-0.7500000000,-0.0153668647
0.6465833333,-1.0000000000,-1.0000000000,0.0000000000
0.6466041667,-1.2175228580,-1.1875000000,-0.0300228580
0.6466250000,-1.4142135624,-1.4375000000,0.0232864376
